query_id,query_audio_path,method,recommendation_rank,candidate_sample_id,candidate_audio_path,candidate_audio_rank,audio_cosine_similarity,mmr_score,query_parameter_distance,wave_frame_normalized,filter_cutoff_normalized,filter_resonance_normalized,filter_drive_normalized,amp_attack_normalized,amp_decay_normalized,amp_sustain_normalized,amp_release_normalized
pilot_v1_00133,data\raw\audio\pilot_v1\pilot_v1_00133.wav,audio_top_k,2,pilot_v1_00093,data\raw\audio\pilot_v1\pilot_v1_00093.wav,2,0.9231076468362055,,0.2539650108022756,0.40444111824035645,0.6996139287948608,0.013334107585251331,0.7016435265541077,0.3958032429218292,0.1918085366487503,0.9026821255683899,0.16985180974006653
pilot_v1_00133,data\raw\audio\pilot_v1\pilot_v1_00133.wav,audio_top_k,3,pilot_v1_00653,data\raw\audio\pilot_v1\pilot_v1_00653.wav,3,0.9207213751373966,,0.25905208797939916,0.44451650977134705,0.6803072690963745,0.08960513025522232,0.34006232023239136,0.32283884286880493,0.4088648855686188,0.682493269443512,0.10158521682024002
pilot_v1_00133,data\raw\audio\pilot_v1\pilot_v1_00133.wav,audio_top_k,4,pilot_v1_00765,data\raw\audio\pilot_v1\pilot_v1_00765.wav,4,0.9083196259281078,,0.2798696564704171,0.4263913035392761,0.7366321086883545,0.03086567111313343,0.42996183037757874,0.22265835106372833,0.4787992238998413,0.5327160358428955,0.2077455371618271
pilot_v1_00133,data\raw\audio\pilot_v1\pilot_v1_00133.wav,audio_top_k,5,pilot_v1_00221,data\raw\audio\pilot_v1\pilot_v1_00221.wav,5,0.9079969712092326,,0.21453951084540818,0.39443594217300415,0.7413066029548645,0.3449258804321289,0.643349289894104,0.12191102653741837,0.3796728253364563,0.3737064301967621,0.1084001287817955
pilot_v1_00158,data\raw\audio\pilot_v1\pilot_v1_00158.wav,audio_top_k,1,pilot_v1_00702,data\raw\audio\pilot_v1\pilot_v1_00702.wav,1,0.9968277720420626,,0.22812290360898785,0.05208614841103554,0.3750137686729431,0.07115408033132553,0.41653913259506226,0.293984591960907,0.45141860842704773,0.2770388126373291,0.17887979745864868
pilot_v1_00158,data\raw\audio\pilot_v1\pilot_v1_00158.wav,audio_top_k,2,pilot_v1_00590,data\raw\audio\pilot_v1\pilot_v1_00590.wav,2,0.9922399282396602,,0.22287040157565136,0.07338101416826248,0.40257006883621216,0.3302246928215027,0.2698313891887665,0.32411110401153564,0.20498137176036835,0.3998960256576538,0.19213710725307465
pilot_v1_00158,data\raw\audio\pilot_v1\pilot_v1_00158.wav,audio_top_k,3,pilot_v1_00886,data\raw\audio\pilot_v1\pilot_v1_00886.wav,3,0.986681141334165,,0.2908564729742561,0.1809944361448288,0.4100269675254822,0.7034791111946106,0.22145982086658478,0.2519712746143341,0.23764735460281372,0.44758617877960205,0.2802220582962036
pilot_v1_00158,data\raw\audio\pilot_v1\pilot_v1_00158.wav,audio_top_k,4,pilot_v1_00110,data\raw\audio\pilot_v1\pilot_v1_00110.wav,4,0.9837721077374615,,0.32043029707228593,0.10582178831100464,0.3900906443595886,0.04429733380675316,0.062257878482341766,0.42487722635269165,0.324596643447876,0.5065600275993347,0.11579891294240952
pilot_v1_00158,data\raw\audio\pilot_v1\pilot_v1_00158.wav,audio_top_k,5,pilot_v1_00950,data\raw\audio\pilot_v1\pilot_v1_00950.wav,5,0.9791279084567988,,0.09090809799404558,0.16752031445503235,0.328687846660614,0.31975287199020386,0.5253782272338867,0.3908438980579376,0.3714964687824249,0.3479008674621582,0.29405200481414795
pilot_v1_00174,data\raw\audio\pilot_v1\pilot_v1_00174.wav,audio_top_k,1,pilot_v1_00198,data\raw\audio\pilot_v1\pilot_v1_00198.wav,1,0.9461513058774159,,0.25174212205824226,0.21828725934028625,0.4544287919998169,0.02032756432890892,0.5967640280723572,0.32095828652381897,0.29823532700538635,0.282102108001709,0.23734048008918762
pilot_v1_00174,data\raw\audio\pilot_v1\pilot_v1_00174.wav,audio_top_k,2,pilot_v1_00750,data\raw\audio\pilot_v1\pilot_v1_00750.wav,2,0.9301304836854022,,0.31077342825299276,0.0960007831454277,0.4067438244819641,0.5260395407676697,0.5931817293167114,0.20644576847553253,0.2785862684249878,0.30530211329460144,0.36799654364585876
pilot_v1_00174,data\raw\audio\pilot_v1\pilot_v1_00174.wav,audio_top_k,3,pilot_v1_00256,data\raw\audio\pilot_v1\pilot_v1_00256.wav,3,0.9259220696685286,,0.24345925007446045,0.5553536415100098,0.3086766004562378,0.7421408891677856,0.5748235583305359,0.2867920696735382,0.2655640244483948,0.25453317165374756,0.13279876112937927
pilot_v1_00174,data\raw\audio\pilot_v1\pilot_v1_00174.wav,audio_top_k,4,pilot_v1_00502,data\raw\audio\pilot_v1\pilot_v1_00502.wav,4,0.9118793478747769,,0.31019911570622816,0.17897069454193115,0.39338576793670654,0.22310784459114075,0.43558913469314575,0.06646138429641724,0.28348681330680847,0.23927606642246246,0.20439079403877258
pilot_v1_00174,data\raw\audio\pilot_v1\pilot_v1_00174.wav,audio_top_k,5,pilot_v1_00158,data\raw\audio\pilot_v1\pilot_v1_00158.wav,5,0.909657366991627,,0.19973785624933157,0.01775738224387169,0.37889939546585083,0.3539569079875946,0.5843772888183594,0.39474985003471375,0.3413430452346802,0.4165174067020416,0.25498300790786743
pilot_v1_00181,data\raw\audio\pilot_v1\pilot_v1_00181.wav,audio_top_k,1,pilot_v1_00501,data\raw\audio\pilot_v1\pilot_v1_00501.wav,1,0.8092360225768097,,0.3797552416750133,0.2906029224395752,0.5999958515167236,0.5661580562591553,0.20036670565605164,0.1751684844493866,0.18124952912330627,0.8294627666473389,0.10021647065877914
pilot_v1_00181,data\raw\audio\pilot_v1\pilot_v1_00181.wav,audio_top_k,2,pilot_v1_00661,data\raw\audio\pilot_v1\pilot_v1_00661.wav,2,0.8037296117068005,,0.24919218251673825,0.2710922956466675,0.6337523460388184,0.4187782108783722,0.5301327705383301,0.2365436553955078,0.1523924171924591,0.5571652054786682,0.1643133908510208
pilot_v1_00181,data\raw\audio\pilot_v1\pilot_v1_00181.wav,audio_top_k,3,pilot_v1_00837,data\raw\audio\pilot_v1\pilot_v1_00837.wav,3,0.7838963177657506,,0.3272694012856912,0.3234248161315918,0.6455647945404053,0.7358094453811646,0.5204982757568359,0.33121025562286377,0.19543544948101044,0.8436599373817444,0.35605382919311523
pilot_v1_00181,data\raw\audio\pilot_v1\pilot_v1_00181.wav,audio_top_k,4,pilot_v1_00117,data\raw\audio\pilot_v1\pilot_v1_00117.wav,4,0.7254240826190248,,0.4128710050675244,0.28148362040519714,0.6510642766952515,0.32126152515411377,0.015868056565523148,0.2195788025856018,0.39629313349723816,0.449349045753479,0.24474458396434784
pilot_v1_00181,data\raw\audio\pilot_v1\pilot_v1_00181.wav,audio_top_k,5,pilot_v1_00746,data\raw\audio\pilot_v1\pilot_v1_00746.wav,5,0.717705024109813,,0.41043627597815524,0.27946168184280396,0.5682817101478577,0.08373762667179108,0.1567506641149521,0.05396318808197975,0.28467848896980286,0.47779950499534607,0.16703855991363525
pilot_v1_00196,data\raw\audio\pilot_v1\pilot_v1_00196.wav,audio_top_k,1,pilot_v1_00148,data\raw\audio\pilot_v1\pilot_v1_00148.wav,1,0.9554213961652158,,0.30552259596914566,0.7552620768547058,0.4288879632949829,0.6999772787094116,0.7110400795936584,0.29616573452949524,0.17733624577522278,0.5022189021110535,0.20629526674747467
pilot_v1_00196,data\raw\audio\pilot_v1\pilot_v1_00196.wav,audio_top_k,2,pilot_v1_00724,data\raw\audio\pilot_v1\pilot_v1_00724.wav,2,0.9473006029376185,,0.24835113123297348,0.7750741839408875,0.3640504777431488,0.7962033152580261,0.62486732006073,0.17051464319229126,0.4348772168159485,0.41075068712234497,0.2914624810218811
pilot_v1_00196,data\raw\audio\pilot_v1\pilot_v1_00196.wav,audio_top_k,3,pilot_v1_00792,data\raw\audio\pilot_v1\pilot_v1_00792.wav,3,0.9312415341319269,,0.17793922642440343,0.7283047437667847,0.4406932592391968,0.5861318111419678,0.7003257870674133,0.135820209980011,0.3041399419307709,0.5429073572158813,0.36715269088745117
pilot_v1_00196,data\raw\audio\pilot_v1\pilot_v1_00196.wav,audio_top_k,4,pilot_v1_01016,data\raw\audio\pilot_v1\pilot_v1_01016.wav,4,0.9276158315843427,,0.19944651750611753,0.7184942364692688,0.3481582999229431,0.4722398519515991,0.5311583280563354,0.18372884392738342,0.2784561216831207,0.8151877522468567,0.27369388937950134
pilot_v1_00196,data\raw\audio\pilot_v1\pilot_v1_00196.wav,audio_top_k,5,pilot_v1_00644,data\raw\audio\pilot_v1\pilot_v1_00644.wav,5,0.9254893216726656,,0.18792322321001592,0.8268626928329468,0.33133211731910706,0.2010880410671234,0.4251365661621094,0.3330528736114502,0.26230373978614807,0.58249431848526,0.2555086314678192
pilot_v1_00388,data\raw\audio\pilot_v1\pilot_v1_00388.wav,audio_top_k,1,pilot_v1_00260,data\raw\audio\pilot_v1\pilot_v1_00260.wav,1,0.9536939269630383,,0.38993115474565704,0.8171831965446472,0.4578562378883362,0.2996436357498169,0.1751953810453415,0.42678990960121155,0.29224151372909546,0.5254436135292053,0.41027116775512695
pilot_v1_00388,data\raw\audio\pilot_v1\pilot_v1_00388.wav,audio_top_k,2,pilot_v1_00674,data\raw\audio\pilot_v1\pilot_v1_00674.wav,2,0.9092410756775021,,0.3261385679239241,0.40187573432922363,0.44990962743759155,0.19673067331314087,0.5191614031791687,0.10538075119256973,0.2758839428424835,0.6308491230010986,0.4098322093486786
pilot_v1_00388,data\raw\audio\pilot_v1\pilot_v1_00388.wav,audio_top_k,3,pilot_v1_00120,data\raw\audio\pilot_v1\pilot_v1_00120.wav,3,0.9058540384946648,,0.1985702614130913,0.7087488174438477,0.4751533269882202,0.4270271360874176,0.09261259436607361,0.07746589183807373,0.29198798537254333,0.870673656463623,0.4230291247367859
pilot_v1_00388,data\raw\audio\pilot_v1\pilot_v1_00388.wav,audio_top_k,4,pilot_v1_00114,data\raw\audio\pilot_v1\pilot_v1_00114.wav,4,0.8762528095579378,,0.20404689730499245,0.44000181555747986,0.469207763671875,0.11909227818250656,0.12406067550182343,0.17614805698394775,0.49974411725997925,0.9605625867843628,0.38523685932159424
pilot_v1_00388,data\raw\audio\pilot_v1\pilot_v1_00388.wav,audio_top_k,5,pilot_v1_00282,data\raw\audio\pilot_v1\pilot_v1_00282.wav,5,0.8721330093034265,,0.3917196415452848,0.35146039724349976,0.4397571086883545,0.05074245110154152,0.3559728264808655,0.26029515266418457,0.17943143844604492,0.7835105061531067,0.4248792231082916
pilot_v1_00406,data\raw\audio\pilot_v1\pilot_v1_00406.wav,audio_top_k,1,pilot_v1_00566,data\raw\audio\pilot_v1\pilot_v1_00566.wav,1,0.9293663348185616,,0.4426901814096696,0.1583424061536789,0.3808325529098511,0.5678247213363647,0.7100213766098022,0.41054415702819824,0.1513472944498062,0.73109370470047,0.41185325384140015
pilot_v1_00406,data\raw\audio\pilot_v1\pilot_v1_00406.wav,audio_top_k,2,pilot_v1_00078,data\raw\audio\pilot_v1\pilot_v1_00078.wav,2,0.9120337442706172,,0.2970000523457349,0.07124381512403488,0.4387483596801758,0.518578827381134,0.5383892059326172,0.3874033987522125,0.3918612599372864,0.7345943450927734,0.3541080355644226
pilot_v1_00406,data\raw\audio\pilot_v1\pilot_v1_00406.wav,audio_top_k,3,pilot_v1_00832,data\raw\audio\pilot_v1\pilot_v1_00832.wav,3,0.8999343447953043,,0.3722951950146889,0.5355261564254761,0.37334924936294556,0.6384151577949524,0.667405366897583,0.16117456555366516,0.35664990544319153,0.3584738075733185,0.392966628074646
pilot_v1_00406,data\raw\audio\pilot_v1\pilot_v1_00406.wav,audio_top_k,4,pilot_v1_00334,data\raw\audio\pilot_v1\pilot_v1_00334.wav,4,0.8981191217367873,,0.298052203147564,0.07479897141456604,0.36708688735961914,0.08813373744487762,0.56888347864151,0.08785395324230194,0.38438865542411804,0.9843199253082275,0.41322189569473267
pilot_v1_00406,data\raw\audio\pilot_v1\pilot_v1_00406.wav,audio_top_k,5,pilot_v1_00944,data\raw\audio\pilot_v1\pilot_v1_00944.wav,5,0.8914456080401687,,0.47462794121271096,0.5879614353179932,0.40194621682167053,0.5597903728485107,0.14640727639198303,0.2319268435239792,0.2858969569206238,0.26843658089637756,0.3359953761100769
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k,1,pilot_v1_00007,data\raw\audio\pilot_v1\pilot_v1_00007.wav,1,0.9639235004109947,,0.38517141338102795,0.7172252535820007,0.6910275816917419,0.06386153399944305,0.46561700105667114,0.20701906085014343,0.1566898375749588,0.9881131649017334,0.4312390089035034
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k,2,pilot_v1_00871,data\raw\audio\pilot_v1\pilot_v1_00871.wav,2,0.931611836296435,,0.29027422614272463,0.7211713194847107,0.6587529182434082,0.12273465096950531,0.323659211397171,0.1547289788722992,0.17666038870811462,0.4221353530883789,0.402692973613739
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k,3,pilot_v1_00184,data\raw\audio\pilot_v1\pilot_v1_00184.wav,3,0.898949350479436,,0.21260562104594286,0.6944529414176941,0.5404455661773682,0.04972122237086296,0.6778528690338135,0.1671212911605835,0.33287984132766724,0.7717269062995911,0.40964367985725403
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k,4,pilot_v1_00551,data\raw\audio\pilot_v1\pilot_v1_00551.wav,4,0.8889004996085386,,0.22015328419251426,0.7431970238685608,0.6788167357444763,0.362296998500824,0.6319445371627808,0.10778655111789703,0.26403120160102844,0.7058122754096985,0.3552212417125702
pilot_v1_00439,data\raw\audio\pilot_v1\pilot_v1_00439.wav,audio_top_k,5,pilot_v1_00075,data\raw\audio\pilot_v1\pilot_v1_00075.wav,5,0.8822953802749874,,0.2618691258278728,0.7887993454933167,0.7176777720451355,0.4087713658809662,0.6727550029754639,0.10497758537530899,0.15954169631004333,0.4636632800102234,0.3910234868526459
pilot_v1_00512,data\raw\audio\pilot_v1\pilot_v1_00512.wav,audio_top_k,1,pilot_v1_00752,data\raw\audio\pilot_v1\pilot_v1_00752.wav,1,0.9840213043179928,,0.28512943727452783,0.5638450384140015,0.42429330945014954,0.7235743403434753,0.3990403711795807,0.08058815449476242,0.19854481518268585,0.9599504470825195,0.37799835205078125
pilot_v1_00512,data\raw\audio\pilot_v1\pilot_v1_00512.wav,audio_top_k,2,pilot_v1_00128,data\raw\audio\pilot_v1\pilot_v1_00128.wav,2,0.9692072171474552,,0.26372467420002066,0.5478531718254089,0.3962453603744507,0.195632666349411,0.39031240344047546,0.3172871172428131,0.4869735836982727,0.6744675040245056,0.2723252773284912
