sample_id,sample_index,audio_path,wave_frame_normalized,filter_cutoff_normalized,filter_resonance_normalized,filter_drive_normalized,amp_attack_normalized,amp_decay_normalized,amp_sustain_normalized,amp_release_normalized,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_01_std,mfcc_02_std,mfcc_03_std,mfcc_04_std,mfcc_05_std,mfcc_06_std,mfcc_07_std,mfcc_08_std,mfcc_09_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
pilot_v1_00010,10,data\raw\audio\pilot_v1\pilot_v1_00010.wav,0.29253843426704407,0.44797587394714355,0.7813015580177307,0.38699567317962646,0.0897325947880745,0.4440912902355194,0.516857922077179,0.2638704180717468,-150.47035773199818,16.292209968574483,5.891813620796226,0.5586253172620531,0.2721969480970856,-0.8989030446191664,-1.4225736240205862,-1.3439413340084922,-1.0181865615695638,-0.9497182669708394,-1.007862543733987,-1.3600750797086085,-1.6606924126763545,22.59128043301878,15.149329230801888,5.39504281228585,0.895545326798101,0.38531707344041344,0.9016168816080585,1.3389842143808228,1.2456169762098432,0.9321735816417283,0.8681103351260879,0.9165677270026356,1.2313413132344078,1.5010472496714797
pilot_v1_00011,11,data\raw\audio\pilot_v1\pilot_v1_00011.wav,0.8053174614906311,0.5995412468910217,0.34889736771583557,0.12166450917720795,0.2673531174659729,0.27788710594177246,0.9108977913856506,0.42787835001945496,-113.53776626720794,22.989158917383065,-3.623348510445062,-2.047935594748727,-3.540875807382087,-2.101886587241041,-2.322066209420658,-1.5152317069898158,-1.5318753512054688,-1.2080636148633717,-1.4026069597338973,-0.7797448619820427,-0.10389864328973653,32.390428919373136,10.532544862048539,3.317041719925664,1.4399849035593517,1.7538477582836027,1.0009882726761554,1.0641115282376654,0.6755709279013618,0.667255999006592,0.5203974894196748,0.6154543617817897,0.36159588327907155,0.14341871025155153
pilot_v1_00012,12,data\raw\audio\pilot_v1\pilot_v1_00012.wav,0.9629814624786377,0.5208324790000916,0.1482921838760376,0.019651705399155617,0.3361385464668274,0.18075670301914215,0.49950382113456726,0.21851001679897308,-143.20963475646997,15.699134867178111,-0.27651504978191077,-1.1176214372498119,-2.2087769422054135,-2.3794863194197364,-1.7330769512101194,-0.6606938381451112,0.056073996212926275,-0.32936651708203524,-1.1333099909831719,-0.9683961060442848,0.1734157101802463,30.998375741441784,15.15385146167383,1.5844742035698993,1.2284182265151768,2.1580819324349876,2.294119755094005,1.6589590702604224,0.6312285286351647,0.13275565074871065,0.3316070670680315,1.0923763162672173,0.9264222033032746,0.2200208729428278
pilot_v1_00013,13,data\raw\audio\pilot_v1\pilot_v1_00013.wav,0.4465250074863434,0.6636724472045898,0.5838568210601807,0.5014596581459045,0.10833805799484253,0.364552766084671,0.8806505799293518,0.3825146555900574,-114.27598131394346,16.38498454621196,-5.5239321542864595,-0.9960002614476284,-2.2682789240991315,-0.7449940355426116,-1.4889019094034492,-1.0268935553401135,-1.493855800342892,-1.0718489552479429,-1.2305773957221313,-1.166956215817203,-1.7558087358874044,41.144350326164705,10.427900881999863,3.997101709383094,1.0994173033831138,1.560105681500109,0.5917592528112754,0.9837454492740499,0.6684219603854888,0.9446137385031106,0.6792621314958042,0.7672890055453055,0.7290682316971803,1.083313901599971
pilot_v1_00014,14,data\raw\audio\pilot_v1\pilot_v1_00014.wav,0.08585361391305923,0.3205447196960449,0.2268902212381363,0.3629167079925537,0.24963705241680145,0.47209861874580383,0.2881109416484833,0.2788536846637726,-160.54400960102188,8.825364428772348,7.197153002949507,2.288594580217735,0.3562232159469645,-0.03919374204733367,0.3204004677212678,0.10117248325962976,-0.46547090887118775,-1.1155045673377628,-1.5121381411555714,-2.1254151594784965,-2.902094720960509,13.01352655689742,8.525466617886337,6.644524146162478,2.081000863131908,0.6312501806089456,0.3474459813996328,0.39364932473988457,0.2695578226231535,0.5136572445383233,1.020736904062398,1.367837510509871,1.9089497245222358,2.602103849307747
pilot_v1_00015,15,data\raw\audio\pilot_v1\pilot_v1_00015.wav,0.5671390295028687,0.7256293892860413,0.6913488507270813,0.6284080743789673,0.4214012622833252,0.28265219926834106,0.6817834973335266,0.1367233842611313,-134.404758940041,5.665746103027078,-5.281706583009767,0.9052102857502452,0.6453411087102181,1.0632449106705406,-0.6135594453679468,-0.4653049271951494,-0.23076586333425234,0.40208864134949385,-0.44579134820257055,-1.647642314076913,-3.0177959943885173,41.97657007869839,5.697602859519393,5.51913284503923,1.0652623513568658,0.6550135713587595,1.080268806235088,0.705439551344887,0.49520897551321813,0.26601330634545733,0.4508608606016076,0.4430135746295278,1.6488385058673873,3.043233074391423
pilot_v1_00016,16,data\raw\audio\pilot_v1\pilot_v1_00016.wav,0.6140311360359192,0.3040737509727478,0.022714434191584587,0.16897818446159363,0.06322655826807022,0.3552243709564209,0.8458918929100037,0.2934642434120178,-151.68593342968893,12.174772368637946,2.115638081167381,0.9055047769817602,2.4184157404799986,0.769063140633287,-0.1707942037431192,-0.7067245707020469,-0.5272233777524845,-0.47704813752966824,-1.0149223629232098,-2.229461323824858,-3.347291905022047,20.54254878639295,10.850871937775045,2.0486284645400072,0.8743059752858018,2.1502426416931213,0.7030441007995615,0.3906901944619277,0.7405836882602141,0.513758941099753,0.4753482983285532,0.8950848301983224,1.9435817933173862,2.9173003844371617
pilot_v1_00017,17,data\raw\audio\pilot_v1\pilot_v1_00017.wav,0.10149585455656052,0.7434598803520203,0.4590492844581604,0.43417230248451233,0.29063647985458374,0.1890207678079605,0.4272312819957733,0.12946128845214844,-151.035105272343,13.943920063315828,0.23386913602726467,-2.618632292265917,1.7851449675251387,0.7694025558834978,-1.0444295420554863,-0.3351568666998668,0.38824624981331934,-0.1384271894420934,-0.6561600496246721,-1.6606307626458503,-2.9682862049762826,23.60223264471912,13.87986562782815,1.2478565562962738,2.687963170077039,1.8871797884816262,0.8098377727684483,1.1107429663286748,0.42196848097099393,0.42776649545058976,0.19270947595742394,0.6560968140916269,1.6476469993891174,2.9622618123908784
pilot_v1_00018,18,data\raw\audio\pilot_v1\pilot_v1_00018.wav,0.49338293075561523,0.5379140973091125,0.30207541584968567,0.20206396281719208,0.35089996457099915,0.29759204387664795,0.6415298581123352,0.2230398952960968,-140.69309497535286,13.694620550049926,-1.9817592361634166,0.11856401911644372,-0.5572157919044158,-0.4844058585946936,-1.1967678455723898,-1.1208537782085435,-0.8592682960410675,-0.5667540906176635,-0.7887877580783846,-1.367740538896659,-2.0758401108817752,33.57452363314995,13.20628122181896,2.7786715985989674,0.628418910869192,0.7537193216784975,0.5505147687276569,1.2170129153381872,1.1020940587244719,0.8467235324763188,0.5525596203744267,0.7486414215328997,1.292227596812586,1.9628537706910918
pilot_v1_00019,19,data\raw\audio\pilot_v1\pilot_v1_00019.wav,0.9785892367362976,0.646305501461029,0.7657661437988281,0.6838027834892273,0.17952634394168854,0.45814529061317444,0.23539578914642334,0.36516720056533813,-131.1970524499223,15.329418682685933,-3.992388292859464,-2.611313739209656,-3.7639884385165305,-2.292649758032997,-0.9137918212353869,0.6752645735147346,0.24145389691422148,-0.9092223105996862,-1.7253402652303869,-0.4821635035269796,0.9582694922047096,34.255368898896975,11.494891867856749,3.7882455240628077,2.063228218247879,2.726250186312047,1.6279105649878012,0.7569723736054441,0.5612455606183934,0.2713629690663471,0.759337765824822,1.2105783182657746,0.42769366927893765,0.711954457897768
pilot_v1_00020,20,data\raw\audio\pilot_v1\pilot_v1_00020.wav,0.7584290504455566,0.4645329713821411,0.5682878494262695,0.5810579061508179,0.22323176264762878,0.38323166966438293,0.774908185005188,0.2648142874240875,-140.39343025501276,18.145526823523,1.1544488066873375,0.5429742405025356,-0.3155939093784333,-0.6395530080288218,-0.779371092708495,-1.2883963265531162,-1.3414184285865642,-1.3074823137822762,-0.8315023190572622,-0.2531890093290718,0.3017097852076622,31.70539462423332,16.58530369430081,1.9163924689776615,0.6558342990956656,0.4300198700471644,0.6044523677976269,0.7159166547531439,1.162995000038797,1.2046629980315195,1.1727108554902217,0.7492947627895291,0.2529794782054162,0.31092236434144516
pilot_v1_00021,21,data\raw\audio\pilot_v1\pilot_v1_00021.wav,0.27690011262893677,0.5816581845283508,0.10150989890098572,0.3157951533794403,0.44477924704551697,0.19378593564033508,0.355881005525589,0.4069395363330841,-139.57643414620148,17.4152595428778,0.8224938636419727,-1.3428512101257442,-0.8552549576997226,-0.7872183324366244,-0.6697293513490568,-1.160461744172811,-1.839486849699575,-2.7014216219995966,-3.2318772232552297,-3.2697612312385114,-2.704536295632114,24.657913868429564,11.830056004048128,2.981787673129543,1.7453380177873896,0.9393711501964951,0.7512184597447699,0.6080814814876914,0.793082452973071,1.1185522229542242,1.5792379928707674,1.866060719119688,1.8567225184884997,1.4844713129963862
pilot_v1_00022,22,data\raw\audio\pilot_v1\pilot_v1_00022.wav,0.13023537397384644,0.3769133388996124,0.6568956971168518,0.5478577017784119,0.3097302317619324,0.2696247398853302,0.962856113910675,0.33645498752593994,-153.2290125330378,14.763292408227349,7.8573732457685095,0.5508679489994329,0.11945100677908722,0.9765128356124387,0.5068986189909694,-0.7901234794809634,-0.8428790800576045,-0.5780768910080589,-1.0311140377419628,-2.4270945329964726,-3.6708935309010444,17.333552566286798,12.479133500336669,6.14818872853429,1.256760813314014,0.49804860613777974,0.995751494797084,0.45606497522635014,0.895534771699353,0.7595271446849353,0.5934717006759821,0.8670904957729825,1.8788639670996505,2.8579150817410075
pilot_v1_00023,23,data\raw\audio\pilot_v1\pilot_v1_00023.wav,0.646936297416687,0.8075751066207886,0.22369921207427979,0.0662790834903717,0.13171903789043427,0.4534201920032501,0.5563058853149414,0.17245541512966156,-123.36721703874926,5.648493417074898,-4.8867044001842626,0.7306133016603688,-0.9193537782006346,-0.4020689720007576,-1.570509216095692,-1.6279429743849063,-2.121786729200661,-1.3969010021542372,-1.023840815919324,-0.4537524619042372,-0.7315810980747521,50.29110492340292,5.90543576509304,4.834489677959705,0.7858287945545461,0.9408271055248411,0.4403761906950041,1.5528776182074013,1.611350358425413,2.090643349871144,1.3754327408501605,0.9997092160820719,0.44372540227273843,0.7141669174711448
pilot_v1_00024,24,data\raw\audio\pilot_v1\pilot_v1_00024.wav,0.7328673601150513,0.5448585748672485,0.6439453959465027,0.33174797892570496,0.2527063488960266,0.48355793952941895,0.72723388671875,0.2382248044013977,-134.65997532141913,17.081981734221824,-1.4830031123988727,-0.4656234311985419,-1.9513850071765686,-1.311657074007594,-1.7519803085587666,-1.429281094822547,-1.4043860182020744,-0.9141153836986912,-0.5289291190391067,-0.015037857349957976,0.09524501617739434,38.21028449956628,16.017236238461102,2.369813866084265,0.6243620026121212,1.9079195146186554,1.2318110426244946,1.6425651133296753,1.328094478901232,1.306781576645814,0.8600116087986795,0.5085555952976712,0.13791090941290066,0.11892961070839118
pilot_v1_00025,25,data\raw\audio\pilot_v1\pilot_v1_00025.wav,0.24743220210075378,0.7091771364212036,0.28654277324676514,0.6464032530784607,0.0809418186545372,0.3159868121147156,0.34588930010795593,0.4460258185863495,-146.65035535985007,14.657367458947789,4.299662902313591,0.5746473756101429,2.9101812735483628,1.6558122053042519,0.05757426246153761,-0.6366775612115756,-0.8157854405010341,-1.3023539857141913,-2.125968054242406,-3.4848623103747434,-4.689717943836523,13.79501233775523,8.315258156135252,2.1836866618733315,1.1671688251774894,1.448858466250436,0.7005018359478505,0.7159174338607333,0.5661557861939244,0.38232438138315994,0.5418978418848783,0.7905295504979817,1.33251833017536,1.8409822974695118
pilot_v1_00026,26,data\raw\audio\pilot_v1\pilot_v1_00026.wav,0.3472023904323578,0.3658117949962616,0.5312348008155823,0.036363642662763596,0.16464272141456604,0.16923584043979645,0.9353962540626526,0.34253647923469543,-146.78233906465414,17.895569252904657,5.468219808638119,0.28037747472933516,0.542758573131182,-0.5928393475988121,-0.9945303953729157,-1.2598312908310947,-1.5589541549801333,-1.756155834694491,-1.795625727249849,-1.7997219831917537,-1.6863583225699958,22.119288527106978,14.402025763775049,4.245855022330646,0.9658235870026792,0.55566243729468,0.5927115221816093,0.8270508134625962,0.9867660604505206,1.198683322903525,1.3384019989119393,1.3538303726512606,1.3470275915037122,1.2540446428229226
pilot_v1_00027,27,data\raw\audio\pilot_v1\pilot_v1_00027.wav,0.859997034072876,0.7494062781333923,0.18866372108459473,0.47450098395347595,0.3924437463283539,0.33115655183792114,0.5415293574333191,0.15661115944385529,-129.24134410122866,9.297061517333226,-4.111797248263769,-0.6272742327413372,-1.9194979748406953,-1.1161635635167415,-1.2461509737180132,-0.17313067586203276,-0.2221907804663302,-0.22968804698803377,-0.7361680848242245,-0.3569103509263225,0.04396241983686374,46.451747531884465,9.09461786577713,4.2942003319,0.7872661164576089,1.9292964588160817,1.1059120535298466,1.2417611927084338,0.20986894485348953,0.24036555118723313,0.23350066965737906,0.7264339360009305,0.35946445898627577,0.06329591084212123
pilot_v1_00028,28,data\raw\audio\pilot_v1\pilot_v1_00028.wav,0.8926467299461365,0.43004950881004333,0.3892441391944885,0.4182645380496979,0.41104835271835327,0.43363550305366516,0.8558831810951233,0.29700109362602234,-145.60205622379496,16.940602266456185,3.12893233464892,0.07465675159010543,-0.6507317846812751,-1.5742134603033415,-1.2285594326654643,-0.6896537481455562,-0.11261507726657005,-0.46497463212931606,-1.0976327321865313,-0.9986828824999875,-0.1187608448513694,27.025534432402136,15.481888887172836,3.319939993714963,0.8140256304735242,0.7182498204476703,1.4236348561908745,1.08958539303496,0.6124887413345688,0.20602060500623132,0.415499073708035,0.9391172426433079,0.8524728790322977,0.22332540339092657
pilot_v1_00029,29,data\raw\audio\pilot_v1\pilot_v1_00029.wav,0.376205176115036,0.8221060633659363,0.7287043333053589,0.10358642041683197,0.233427494764328,0.24555668234825134,0.47490599751472473,0.11107782274484634,-129.46463183798895,5.162166240463845,-5.383750254292646,0.8624298567395969,-2.4091973044444615,-2.0603625462083195,-0.9129046212399324,-1.0474860045461545,-1.7983871698669058,-0.45284529207391855,-1.1718403089288216,-1.119190683803959,-0.8951637034802638,44.8062823591203,5.371262264586557,5.396601105815868,1.2644796452133475,2.4273456947779835,2.080155184261005,0.9873830865897913,1.0713899249841796,1.795115716063107,0.5120982713860345,1.1628901738108588,1.1088633928830405,0.8933225311716502
pilot_v1_00030,30,data\raw\audio\pilot_v1\pilot_v1_00030.wav,0.031174514442682266,0.48007988929748535,0.08554848283529282,0.7135802507400513,0.12494087964296341,0.21919818222522736,0.6563067436218262,0.19352667033672333,-152.88053621358202,14.687871221180476,4.308639502733096,-1.5598556993580526,0.6577285435190011,1.3799507467210885,-0.22682932618710758,-1.0473474325566288,-0.15221984954284334,0.053583765543658915,-0.817445601960811,-1.9927650830721122,-3.0394055930819612,21.24975288662421,14.233018203276753,4.167214006206896,1.766053411239664,0.6593648181974049,1.3787099267003824,0.2905927890072327,1.046346705648637,0.2306468398734732,0.25134234711849707,0.798017431794237,1.9369451384397824,2.9550136695065694
pilot_v1_00031,31,data\raw\audio\pilot_v1\pilot_v1_00031.wav,0.5124745965003967,0.6359436511993408,0.44611459970474243,0.2755573093891144,0.3460982143878937,0.4016268253326416,0.26285529136657715,0.4013242721557617,-132.9396897237843,11.88461341898295,-5.629393487270095,-0.10464223222896019,0.674499207988338,0.9227437710082926,-0.3343172375620281,-0.36212589332797174,-0.08699922541938544,0.18539352109346705,-0.7292031773070669,-2.323381059167864,-4.032382788609823,30.124004186589502,7.139918642476914,4.794452112735168,1.2464750672566987,0.6315636201805577,0.6337792927390841,0.5618874444554899,0.36898612375683093,0.20430640470904976,0.32192110755401027,0.4237645017365076,1.380172794730088,2.4583174772640097
pilot_v1_00032,32,data\raw\audio\pilot_v1\pilot_v1_00032.wav,0.5238420963287354,0.40929195284843445,0.7980843782424927,0.05668541043996811,0.20057444274425507,0.3253571391105652,0.629898190498352,0.44099777936935425,-142.17435848736463,17.858536108832787,5.063574204978584,1.816452656772413,3.000024396727316,0.9786739556844047,-0.28740254889586936,-0.9199993981701351,-0.7839618207703404,-0.8400210300796284,-1.6318796143885057,-3.3673450754650736,-5.010099833382364,15.687080002433069,9.500676046782193,2.561519683119954,0.9482571353669011,1.5375931709191488,0.4939175996133025,0.6135581037533888,0.6788602145125912,0.38094053901057423,0.45341036240934035,0.6306119995221142,1.2575484940007127,1.9232955417741568
pilot_v1_00033,33,data\raw\audio\pilot_v1\pilot_v1_00033.wav,0.010986743494868279,0.8442486524581909,0.33362457156181335,0.5589091181755066,0.4283750355243683,0.16480395197868347,0.2485472410917282,0.23317007720470428,-156.62373223894423,11.780259655649699,5.131880196992665,-0.4353152312207702,-0.30107668550276345,0.3692515705482344,0.35628500329399143,-0.2133811297329561,-0.35208977953204623,-0.37401181748255014,-0.7717068712548715,-1.8132585318793317,-2.9278818849391035,18.370210939971464,12.363652026154794,4.950043721903471,1.2745528588542303,0.7377383247094985,0.573699688142553,0.565119988850987,0.47234146197795507,0.4336740642723456,0.4684003740126378,0.7688440108502704,1.7486757508405955,2.8435012948466776
pilot_v1_00034,34,data\raw\audio\pilot_v1\pilot_v1_00034.wav,0.39608675241470337,0.5009399056434631,0.47673121094703674,0.3224048912525177,0.3136376738548279,0.3218088448047638,0.8326669931411743,0.16163936257362366,-140.47363540998273,16.917926336020017,-0.11907764407611113,-0.17673412322519347,-1.2199899535177288,-1.0789529631031032,-1.133158354582782,-1.1041919599094276,-1.0050391315288887,-0.9346415053876809,-0.7444514382295615,-0.6193198946836993,-0.5600321613708609,34.31509379149749,16.73061160615804,1.7257075474526495,0.6264134046732869,1.2778340908820105,1.07026746849163,1.1182870926128103,1.086295744277294,0.9806715236807556,0.9133395410068949,0.728577363623251,0.609466926531506,0.550041999112729
pilot_v1_00035,35,data\raw\audio\pilot_v1\pilot_v1_00035.wav,0.881583571434021,0.6137662529945374,0.041165485978126526,0.572973370552063,0.1418735533952713,0.4880124628543854,0.43883875012397766,0.3475914001464844,-127.38405737670176,17.070968286485208,-2.4555641233067935,-1.1026042366130346,-2.833156067314247,-1.8489200181874115,-1.6387214432935522,-0.0908205579122089,0.5331796712317747,0.3902270740707912,-1.0129367414455883,-0.8258818574636558,0.44122363097596395,37.80702241380245,12.79899532862225,2.682313856641568,1.1177025644769396,2.1810432629970955,1.3730215701965045,1.228173772812057,0.1409949923874668,0.40910910412817897,0.31057233200549045,0.7919718224407724,0.622166106363763,0.3750953854954397
pilot_v1_00036,36,data\raw\audio\pilot_v1\pilot_v1_00036.wav,0.847714364528656,0.5743168592453003,0.24372494220733643,0.6932505965232849,0.06088479235768318,0.4081321358680725,0.9524207711219788,0.11696040630340576,-132.40306893984248,15.539324621050682,-1.5959583299885272,-0.03540634910212658,-1.7497311309027723,-1.0023830303111612,-1.3237061999266204,-0.5694364368612083,-0.32795115370472827,-0.038937927023354364,-0.49154185243772575,-0.36744911234316424,0.09439492207134902,41.66383562083912,15.248447307978292,1.8343046241469088,0.4205925612365974,1.7960356892305662,1.0237778291429822,1.3228251396338175,0.568829095604742,0.3456394466353759,0.1489663668743779,0.48593133696439467,0.37327113340168894,0.10591424651427932
pilot_v1_00037,37,data\raw\audio\pilot_v1\pilot_v1_00037.wav,0.3663526773452759,0.6784178018569946,0.6761279106140137,0.19114133715629578,0.2820416986942291,0.2243366688489914,0.5714836716651917,0.30291038751602173,-129.9984012328098,13.73223864329099,-5.731192170541608,-2.2625470872124263,-2.400924351735978,-0.2782856321361989,-0.8041347069347169,-1.210820656854974,-1.8603765452143075,-1.0066646400227903,-0.6072524580896478,-0.5957361857265384,-1.2341931721810508,39.30607429562591,11.654712222164113,5.376338948149044,2.040410857988175,2.1030780827838584,0.5511319641642032,0.7470476455890515,1.053693193438901,1.6101043575572154,0.870446662261074,0.5381948134841018,0.5194677434959383,1.0470811219235963
